id,asn_dn,brand,country,delivered_to_client_date,delivery_recorded_date,dosage,dosage_form,first_line_designation,freight_cost,fulfill_via,item_description,line_item_insurance,line_item_quantity,line_item_value,managed_by,manufacturing_site,molecule_test_type,pack_price,po_sent_to_vendor_date,po_so,pq,pq_first_sent_to_client_date,product_group,project_code,scheduled_delivery_date,shipment_mode,sub_classification,unit_of_measure,unit_price,vendor,vendor_inco_term,weight
9096,ASN-3894,Bioline,Kenya,20-May-09,20-May-09,MIssing,Test kit,Yes,11653.64,Direct Drop,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",235.2,5000,120000.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit (no accessories)",24.0,04-04-09,SCMS-42990,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,20-May-09,Air,HIV test,30,0.8,"Standard Diagnostics, Inc.",EXW,1558
11344,DN-1354,Generic,CÃte dIvoire,11-Aug-09,11-Aug-09,600mg,Tablet,Yes,1854.88,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",95.45,5010,48697.2,PMO - US,"Aurobindo Unit III, India",Efavirenz,9.72,N/A - From RDC,SO-27532,Pre-PQ Process,Date Not Captured,ARV,104-CI-T01,11-Aug-09,Air,Adult,30,0.32,SCMS from RDC,N/A - From RDC,434
11480,DN-609,Generic,CÃte dIvoire,19-Feb-08,19-Feb-08,600mg,Tablet,Yes,12349.51,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",471.96,24561,294977.61,PMO - US,"Aurobindo Unit III, India",Efavirenz,12.01,N/A - From RDC,SO-1546,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,19-Feb-08,Air,Adult,30,0.4,SCMS from RDC,N/A - From RDC,7191
10769,DN-1235,Generic,Ghana,12-Aug-09,12-Aug-09,300mg,Tablet,Yes,Invoiced Separately,From RDC,"Abacavir 300mg, tablets, 60 Tabs",0.12,6133,61.33,PMO - US,Mylan (formerly Matrix) Nashik,Abacavir,0.01,N/A - From RDC,SO-30700,Pre-PQ Process,Date Not Captured,ARV,100-GH-T01,12-Aug-09,Truck,Adult,60,0.0,SCMS from RDC,N/A - From RDC,Weight Captured Separately
11008,DN-1115,Generic,Zimbabwe,06-Apr-09,06-Apr-09,150/200/30mg,Tablet - FDC,Yes,37040.86,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1102.3,76000,562400.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-18100,Pre-PQ Process,Pre-PQ Process,ARV,113-ZW-T01,06-Apr-09,Truck,Adult,60,0.12,SCMS from RDC,N/A - From RDC,8848
10878,DN-332,Generic,Ethiopia,04-Sep-07,04-Sep-07,10mg/ml,Oral solution,No,See DN-332 (ID#:10613),From RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",47.64,13850,29777.5,PMO - US,"Aurobindo Unit III, India",Zidovudine,2.15,N/A - From RDC,SO-914,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,04-Sep-07,MIssing,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,See DN-332 (ID#:10613)
11868,DN-767,Generic,Zambia,17-Jun-08,17-Jun-08,200mg,Tablet,Yes,4217.45,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",302.25,55560,188904.0,PMO - US,Hetero Unit III Hyderabad IN,Nevirapine,3.4,N/A - From RDC,SO-2488,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,17-Jun-08,Truck,Adult,60,0.06,SCMS from RDC,N/A - From RDC,3224
11394,DN-186,Stocrin/Sustiva,Zambia,12-Jun-07,12-Jun-07,50mg,Capsule,Yes,505.17,From RDC,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",MIssing,570,1977.9,PMO - US,"MSD Manati, Puerto Rico, (USA)",Efavirenz,3.47,N/A - From RDC,SO-479,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,12-Jun-07,MIssing,Pediatric,30,0.12,SCMS from RDC,N/A - From RDC,26
12524,DN-1017,Generic,Guyana,21-Nov-08,21-Nov-08,150mg,Tablet,No,See DN-1017 (ID#:11564),From RDC,"Lamivudine 150mg, tablets, 60 Tabs",2.39,420,1218.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,2.9,N/A - From RDC,SO-18470,Pre-PQ Process,Pre-PQ Process,ARV,105-GY-T01,21-Nov-08,Air,Adult,60,0.05,SCMS from RDC,N/A - From RDC,See DN-1017 (ID#:11564)
10799,DN-1480,Generic,Uganda,12-Oct-09,12-Oct-09,150/300/200mg,Tablet - FDC,Yes,9547.7,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",312.91,14066,159649.1,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.35,N/A - From RDC,SO-33400,Pre-PQ Process,Date Not Captured,ARV,114-UG-T01,12-Oct-09,Truck,Adult,60,0.19,SCMS from RDC,N/A - From RDC,1593
12628,DN-39,Generic,Zambia,28-Mar-07,28-Mar-07,600mg,Tablet,Yes,3807.29,From RDC,"Efavirenz 600mg, tablets, 30 Tabs",MIssing,16033,260536.25,PMO - US,"Aurobindo Unit III, India",Efavirenz,16.25,N/A - From RDC,SO-203,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,28-Mar-07,MIssing,Adult,30,0.54,SCMS from RDC,N/A - From RDC,536
10576,DN-245,Determine,CÃte dIvoire,31-Jul-07,31-Jul-07,MIssing,Test kit,Yes,9789.07,From RDC,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",0.26,2,160.0,PMO - US,ABBVIE GmbH & Co.KG Wiesbaden,"HIV 1/2, Determine Complete HIV Kit",80.0,N/A - From RDC,SO-781,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,31-Jul-07,MIssing,HIV test,100,0.8,SCMS from RDC,N/A - From RDC,1
12150,DN-510,Generic,Zambia,14-Feb-08,14-Feb-08,300mg,Tablet,Yes,3303.52,From RDC,"Abacavir 300mg, tablets, 60 Tabs",363.44,8251,227150.03,PMO - US,"Aurobindo Unit III, India",Abacavir,27.53,N/A - From RDC,SO-1489,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,14-Feb-08,Air,Adult,60,0.46,SCMS from RDC,N/A - From RDC,822
11071,DN-1460,Generic,CÃte dIvoire,07-Oct-09,07-Oct-09,200/300mg,Tablet - FDC,Yes,1234.91,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",13.27,576,6768.0,PMO - US,Mylan (formerly Matrix) Nashik,Emtricitabine/Tenofovir Disoproxil Fumarate,11.75,N/A - From RDC,SO-33231,Pre-PQ Process,Date Not Captured,ARV,104-CI-T01,07-Oct-09,Air,Adult,30,0.39,SCMS from RDC,N/A - From RDC,47
2463,ASN-3851,Generic,Rwanda,20-Apr-09,20-Apr-09,150/300mg,Tablet - FDC,Yes,853.88,Direct Drop,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",139.83,7840,71344.0,PMO - US,"Cipla, Goa, India",Lamivudine/Zidovudine,9.1,10/21/08,SCMS-30312,Pre-PQ Process,Pre-PQ Process,ARV,107-RW-T01,20-Apr-09,Air,Adult,60,0.15,CIPLA LIMITED,CIP,719
3840,ASN-4594,Trizivir,CÃte dIvoire,11-Aug-09,11-Aug-09,300/150/300mg,Tablet - FDC,Yes,Freight Included in Commodity Cost,Direct Drop,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",215.6,2048,109998.08,PMO - US,GSK Ware (UK),Abacavir/Lamivudine/Zidovudine,53.71,4/24/09,SCMS-44820,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,11-Aug-09,Air,Adult,60,0.9,GLAXOSMITHKLINE EXPORT LIMITED,CIP,Weight Captured Separately
11062,DN-1373,Generic,Haiti,31-Jul-09,31-Jul-09,50mg,Capsule,Yes,6811.39,From RDC,"Efavirenz 50mg, capsule, 30 Caps",4.79,1092,2446.08,PMO - US,"Aurobindo Unit III, India",Efavirenz,2.24,N/A - From RDC,SO-32760,Pre-PQ Process,Date Not Captured,ARV,106-HT-T01,31-Jul-09,Air,Pediatric,30,0.07,SCMS from RDC,N/A - From RDC,1585
12471,DN-610,Generic,CÃte dIvoire,19-Feb-08,19-Feb-08,150/200/30mg,Tablet - FDC,Yes,6778.91,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",421.5,35600,263440.0,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-1284,Pre-PQ Process,Pre-PQ Process,ARV,104-CI-T01,05-Feb-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,3731
10342,ASN-3607,Zerit,South Africa,28-Nov-08,28-Nov-08,1mg/ml,Powder for oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Stavudine 1mg/ml [Zerit], powder for oral solution, Bottle, 200 ml",0.41,180,210.6,PMO - US,"BMS Meymac, France",Stavudine,1.17,Date Not Captured,SCMS-40780,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,17-Mar-09,Air,Pediatric,200,0.01,S. BUYS WHOLESALER,DDP,Weight Captured Separately
7327,ASN-2503,Epivir,South Africa,14-Aug-08,14-Aug-08,150mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",12.74,1500,7965.0,PMO - US,GSK Cape Town Factory (South Africa),Lamivudine,5.31,Date Not Captured,SCMS-28830,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Aug-08,Truck,Adult,60,0.09,S. BUYS WHOLESALER,DDP,Weight Captured Separately
2305,ASN-3497,Atripla,Nigeria,08-Apr-09,08-Apr-09,600/200/300mg,Tablet - FDC,Yes,7933.38,Direct Drop,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",2469.6,25000,1260000.0,PMO - US,"MSD, Haarlem, NL",Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate,50.4,02-03-09,SCMS-37370,Pre-PQ Process,Pre-PQ Process,ARV,131-NG-T01,08-Apr-09,Air,Adult,30,1.68,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),CIP,2067
12902,DN-1372,Generic,Haiti,27-Aug-09,27-Aug-09,10mg/ml,Oral solution,Yes,11774.5,From RDC,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",11.35,2757,5789.7,PMO - US,"Aurobindo Unit III, India",Zidovudine,2.1,N/A - From RDC,SO-32750,Pre-PQ Process,Date Not Captured,ARV,106-HT-T01,27-Aug-09,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,1038
12219,DN-1083,Truvada,Uganda,03-Mar-09,03-Mar-09,300/200mg,Tablet - FDC,Yes,1742.25,From RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",59.99,1166,30607.5,PMO - US,"Aspen-OSD, Port Elizabeth, SA",Emtricitabine/Tenofovir Disoproxil Fumarate,26.25,N/A - From RDC,SO-17750,Pre-PQ Process,Pre-PQ Process,ARV,114-UG-T01,03-Mar-09,Air,Adult,30,0.88,SCMS from RDC,N/A - From RDC,145
9937,ASN-2503,Videx,South Africa,14-Aug-08,14-Aug-08,2g,Powder for oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Didanosine 2g [Videx], powder for oral solution 10mg/ml, reconstitute to 200 ml",0.2,10,125.4,PMO - US,"BMS Meymac, France",Didanosine,12.54,Date Not Captured,SCMS-28830,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,25-Aug-08,Truck,Pediatric,200,0.06,S. BUYS WHOLESALER,DDP,Weight Captured Separately
5713,ASN-1669,Determine,CÃte dIvoire,09-May-08,09-May-08,MIssing,Test kit,Yes,1796.68,Direct Drop,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",28.8,250,17997.5,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",71.99,04-07-08,SCMS-21270,Pre-PQ Process,Pre-PQ Process,HRDT,104-CI-T01,09-May-08,Air,HIV test,100,0.72,"Orgenics, Ltd",EXW,57
10712,DN-1035,Generic,Mozambique,21-Feb-09,21-Feb-09,150/200/30mg,Tablet - FDC,Yes,3671.92,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1764,125000,900000.0,PMO - US,"Strides, Bangalore, India.",Lamivudine/Nevirapine/Stavudine,7.2,N/A - From RDC,SO-15081,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,21-Feb-09,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,9228
12534,DN-994,Uni-Gold,Kenya,31-Oct-08,31-Oct-08,MIssing,Test kit,Yes,157.5,From RDC,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",78.4,1250,40000.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,N/A - From RDC,SO-11480,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,31-Oct-08,Truck,HIV test,20,1.6,SCMS from RDC,N/A - From RDC,393
10692,DN-686,Determine,Haiti,03-Apr-08,03-Apr-08,MIssing,Test kit,No,See DN-686 (ID#:10691),From RDC,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",1.15,10,720.0,PMO - US,Inverness Japan,"HIV 1/2, Determine HIV Kit, without Lancets",72.0,N/A - From RDC,SO-1291,Pre-PQ Process,Pre-PQ Process,HRDT,125-HT-T01,03-Apr-08,Air,HIV test,100,0.72,SCMS from RDC,N/A - From RDC,See DN-686 (ID#:10691)
12620,DN-1549,Generic,Mozambique,06-Jan-10,06-Jan-10,30mg,Capsule,Yes,955.36,From RDC,"Stavudine 30mg, capsules, 60 Caps",2.31,735,1073.1,PMO - US,"Aurobindo Unit III, India",Stavudine,1.46,N/A - From RDC,SO-15520,Pre-PQ Process,Date Not Captured,ARV,111-MZ-T01,06-Jan-10,Air,Adult,60,0.02,SCMS from RDC,N/A - From RDC,47
10446,ASN-4660,Clearview,Namibia,01-Sep-09,01-Sep-09,MIssing,Test kit,Yes,238.56,Direct Drop,"HIV 1/2, Clearview Complete Kit, 25 Tests",4.85,33,2475.0,PMO - US,Chembio Diagnostics Sys. Inc.,"HIV 1/2, Clearview Complete Kit",75.0,05-04-09,SCMS-45430,Pre-PQ Process,Pre-PQ Process,HRDT,139-NA-T01,01-Sep-09,Air,HIV test,25,3.0,"Orgenics, Ltd",EXW,25
9025,ASN-3582,Generic,South Africa,30-Jan-09,30-Jan-09,150mg,Tablet,Yes,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",12.87,1200,6564.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,5.47,Date Not Captured,SCMS-40870,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,30-Jun-09,Air,Adult,60,0.09,S. BUYS WHOLESALER,DDP,Weight Captured Separately
3976,ASN-200,Bioline,Zambia,20-Feb-07,20-Feb-07,MIssing,Test kit,Yes,963.73,Direct Drop,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",MIssing,400,8000.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,Date Not Captured,SCMS-352,Pre-PQ Process,Pre-PQ Process,HRDT,110-ZM-T01,20-Feb-07,Air,HIV test,25,0.8,"Standard Diagnostics, Inc.",EXW,134
11338,DN-1335,Generic,CÃte dIvoire,16-Jul-09,16-Jul-09,150/30mg,Tablet - FDC,Yes,2787.55,From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs",71.2,9560,36328.0,PMO - US,Mylan (formerly Matrix) Nashik,Lamivudine/Stavudine,3.8,N/A - From RDC,SO-32250,Pre-PQ Process,Date Not Captured,ARV,104-CI-T01,16-Jul-09,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,722
2766,ASN-744,Generic,Vietnam,02-Oct-07,02-Oct-07,10mg/ml,Oral solution,No,See ASN-744 (ID#:1356),Direct Drop,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",1.52,500,950.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.9,07-03-07,SCMS-749,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,02-Oct-07,Air,Pediatric,240,0.01,Aurobindo Pharma Limited,EXW,See ASN-744 (ID#:1356)
10622,DN-380,Determine,Zambia,17-Oct-07,17-Oct-07,MIssing,Test kit,Yes,2938.27,From RDC,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",144.38,1128,90240.0,PMO - US,ABBVIE GmbH & Co.KG Wiesbaden,"HIV 1/2, Determine Complete HIV Kit",80.0,N/A - From RDC,SO-535,Pre-PQ Process,Pre-PQ Process,HRDT,110-ZM-T01,17-Oct-07,MIssing,HIV test,100,0.8,SCMS from RDC,N/A - From RDC,629
12548,DN-917,Generic,Nigeria,24-Sep-08,24-Sep-08,600mg,Tablet,No,See DN-917 (ID#:10745),From RDC,"Efavirenz 600mg, tablets, 30 Tabs",36.7,1957,22936.04,PMO - US,"Aurobindo Unit III, India",Efavirenz,11.72,N/A - From RDC,SO-2728,Pre-PQ Process,Pre-PQ Process,ARV,112-NG-T01,24-Sep-08,Air,Adult,30,0.39,SCMS from RDC,N/A - From RDC,See DN-917 (ID#:10745)
12510,DN-760,Generic,Kenya,26-May-08,26-May-08,MIssing,Test kit - Ancillary,No,See DN-760 (ID#:12207),From RDC,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.02,1000,10.0,PMO - US,Inverness Japan,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",0.01,N/A - From RDC,SO-2692,Pre-PQ Process,Pre-PQ Process,HRDT,102-KE-T01,26-May-08,Truck,HIV test - Ancillary,100,0.0,SCMS from RDC,N/A - From RDC,See DN-760 (ID#:12207)
5324,ASN-343,Uni-Gold,Guyana,30-Apr-07,30-Apr-07,MIssing,Test kit,Yes,5240.47,Direct Drop,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",MIssing,1000,32000.0,PMO - US,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",32.0,04-02-07,SCMS-526,Pre-PQ Process,Pre-PQ Process,HRDT,102-GY-T01,30-Apr-07,Air,HIV test,20,1.6,"Trinity Biotech, Plc",EXW,337
11807,DN-414,Generic,Zambia,12-Nov-07,12-Nov-07,10mg/ml,Oral solution,Yes,17358.74,From RDC,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",41.37,13124,25854.28,PMO - US,"Aurobindo Unit III, India",Lamivudine,1.97,N/A - From RDC,SO-995,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,12-Nov-07,Air,Pediatric,240,0.01,SCMS from RDC,N/A - From RDC,5309
10986,DN-922,Generic,Tanzania,21-Oct-08,21-Oct-08,150/200/30mg,Tablet - FDC,Yes,52979.7,From RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",1069.42,90323,668390.2,PMO - US,"Cipla, Goa, India",Lamivudine/Nevirapine/Stavudine,7.4,N/A - From RDC,SO-13190,Pre-PQ Process,Pre-PQ Process,ARV,109-TZ-T01,21-Oct-08,Air,Adult,60,0.12,SCMS from RDC,N/A - From RDC,9635
8186,ASN-1251,Epivir,South Africa,29-Jan-08,29-Jan-08,150mg,Tablet,No,Freight Included in Commodity Cost,Direct Drop,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",15.36,1500,9600.0,PMO - US,GSK Cape Town Factory (South Africa),Lamivudine,6.4,11-12-07,SCMS-14050,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,29-Jan-08,MIssing,Adult,60,0.11,"JSI R&T INSTITUTE, INC.",DDP,Weight Captured Separately
10917,DN-522,Generic,Ethiopia,20-Feb-08,20-Feb-08,20mg,Capsule,Yes,472.5,From RDC,"Stavudine 20mg, capsules, 60 Caps",0.61,219,383.25,PMO - US,"Aurobindo Unit III, India",Stavudine,1.75,N/A - From RDC,SO-1527,Pre-PQ Process,Pre-PQ Process,ARV,117-ET-T01,20-Feb-08,Air,Adult,60,0.03,SCMS from RDC,N/A - From RDC,16
11665,DN-1339,Generic,Nigeria,04-Aug-09,04-Aug-09,150/300/200mg,Tablet - FDC,Yes,7445.8,From RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",100.57,4501,51311.4,PMO - US,"Aurobindo Unit III, India",Lamivudine/Nevirapine/Zidovudine,11.4,N/A - From RDC,SO-32645,Pre-PQ Process,Date Not Captured,ARV,151-NG-T01,04-Aug-09,Air Charter,Adult,60,0.19,SCMS from RDC,N/A - From RDC,507
11515,DN-623,Generic,Zimbabwe,05-Mar-08,05-Mar-08,150/30mg,Tablet - FDC,No,See DN-623 (ID#:10925),From RDC,"Lamivudine/Stavudine 150/30mg, tablets, 30 Tabs",5.12,1600,3200.0,PMO - US,"Cipla, Goa, India",Lamivudine/Stavudine,2.0,N/A - From RDC,SO-712,Pre-PQ Process,Pre-PQ Process,ARV,100-ZW-T01,05-Mar-08,Air,Adult,30,0.07,SCMS from RDC,N/A - From RDC,See DN-623 (ID#:10925)
13903,ASN-24301,Generic,Tanzania,22-Mar-14,22-Mar-14,50mg,Capsule,Yes,3245.39,Direct Drop,"Efavirenz 50mg, capsule, 30 Caps",11.43,5925,9243.0,PMO - US,"Aurobindo Unit III, India",Efavirenz,1.56,10-08-13,SCMS-200851,FPQ-12588,7/15/13,ARV,109-TZ-T30,22-Mar-14,Air,Pediatric,30,0.05,Aurobindo Pharma Limited,EXW,394
11291,DN-990,Generic,Uganda,09-Dec-08,09-Dec-08,150/300mg,Tablet - FDC,No,See DN-990 (ID#:11001),From RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",20.96,1144,10696.4,PMO - US,"Aurobindo Unit III, India",Lamivudine/Zidovudine,9.35,N/A - From RDC,SO-17830,Pre-PQ Process,Pre-PQ Process,ARV,114-UG-T01,09-Dec-08,Air,Adult,60,0.16,SCMS from RDC,N/A - From RDC,See DN-990 (ID#:11001)
12166,DN-827,Generic,Haiti,16-Jul-08,16-Jul-08,200mg,Tablet,Yes,1651,From RDC,"Nevirapine 200mg, tablets, 60 Tabs",5.75,1057,3593.8,PMO - US,"Aurobindo Unit III, India",Nevirapine,3.4,N/A - From RDC,SO-2753,Pre-PQ Process,Pre-PQ Process,ARV,106-HT-T01,16-Jul-08,Air,Adult,60,0.06,SCMS from RDC,N/A - From RDC,100
10900,DN-383,Retrovir,Zambia,17-Oct-07,17-Oct-07,100mg,Capsule,Yes,1007.34,From RDC,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",43.65,2623,27279.2,PMO - US,GSK Crawley,Zidovudine,10.4,N/A - From RDC,SO-207,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,17-Oct-07,MIssing,Pediatric,100,0.1,SCMS from RDC,N/A - From RDC,159
9038,ASN-3759,Kaletra,South Africa,21-Nov-08,21-Nov-08,80/20mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",4.68,80,2388.8,PMO - US,ABBVIE (Abbott) Logis. UK,Lopinavir/Ritonavir,29.86,Date Not Captured,SCMS-41150,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,01-Apr-09,Air,Pediatric,300,0.1,S. BUYS WHOLESALER,DDP,Weight Captured Separately
3970,ASN-170,First Response,Rwanda,17-Jan-07,17-Jan-07,MIssing,Test kit,Yes,5714.31,Direct Drop,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",MIssing,2000,42000.0,PMO - US,Premier Med. Corp Ltd. India,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit",21.0,12/28/06,SCMS-288,Pre-PQ Process,Pre-PQ Process,HRDT,107-RW-T01,17-Jan-07,Air,HIV test,30,0.7,Premier Medical Corporation Ltd.,EXW,600
11232,DN-708,Bioline,Zimbabwe,21-Apr-08,21-Apr-08,MIssing,Test kit,Yes,8008.65,From RDC,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",182.18,5693,113860.0,PMO - US,"Standard Diagnostics, Korea","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",20.0,N/A - From RDC,SO-1051,Pre-PQ Process,Pre-PQ Process,HRDT,113-ZW-T01,21-Apr-08,Truck,HIV test,25,0.8,SCMS from RDC,N/A - From RDC,1740
11258,DN-698,Generic,Mozambique,23-Jun-08,23-Jun-08,300mg,Tablet,No,See DN-698 (ID#:10970),From RDC,"Zidovudine 300mg, tablets, 60 Tabs",39.9,3060,24939.0,PMO - US,"Aurobindo Unit III, India",Zidovudine,8.15,N/A - From RDC,SO-1615,Pre-PQ Process,Pre-PQ Process,ARV,111-MZ-T01,23-Jun-08,Air,Adult,60,0.14,SCMS from RDC,N/A - From RDC,See DN-698 (ID#:10970)
6691,ASN-804,Generic,Vietnam,24-Oct-07,24-Oct-07,300mg,Tablet,Yes,2794.34,Direct Drop,"Zidovudine 300mg, tablets, 60 Tabs",1.43,100,894.0,PMO - US,"Ranbaxy, Paonta Shahib, India",Zidovudine,8.94,07-03-07,SCMS-750,Pre-PQ Process,Pre-PQ Process,ARV,108-VN-T01,24-Oct-07,Air,Adult,60,0.15,SUN PHARMACEUTICAL INDUSTRIES LTD (RANBAXY LABORATORIES LIMITED),EXW,6
11434,DN-309,Generic,Zambia,21-Aug-07,21-Aug-07,10mg/ml,Oral suspension,Yes,13116,From RDC,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",105.39,10624,65868.8,PMO - US,"Aurobindo Unit III, India",Nevirapine,6.2,N/A - From RDC,SO-942,Pre-PQ Process,Pre-PQ Process,ARV,110-ZM-T01,21-Aug-07,Air,Pediatric,240,0.03,SCMS from RDC,N/A - From RDC,3785
6437,ASN-4332,Generic,South Africa,23-Apr-09,23-Apr-09,150mg,Tablet,No,See ASN-4332 (ID#:1115),Direct Drop,"Lamivudine 150mg, tablets, 60 Tabs",27.75,2000,14160.0,PMO - US,"Aurobindo Unit III, India",Lamivudine,7.08,04-02-09,SCMS-47500,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,15-May-09,Truck,Adult,60,0.12,S. BUYS WHOLESALER,DDP,See ASN-4332 (ID#:1115)
6913,ASN-1520,Norvir,South Africa,04-Jan-08,04-Jan-08,80mg/ml,Oral solution,No,Freight Included in Commodity Cost,Direct Drop,"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",0.04,3,27.69,PMO - US,ABBVIE (Abbott) France,Ritonavir,9.23,01-04-08,SCMS-16600,Pre-PQ Process,Pre-PQ Process,ARV,116-ZA-T01,21-Jan-08,MIssing,Pediatric,90,0.1,"JSI R&T INSTITUTE, INC.",DDP,Weight Captured Separately
